closingDate,contractSize,contractLength,contractID,paymentDate
2015/08/23,175.0,1,DKU-uya5d3-0002,2016/01/08
2015/08/23,55.0,2,DKU-66hmm4-0001,2015/11/24
2015/08/24,162.0,3,DKU-h8pi6l-0002,2015/11/27
2015/08/24,75.0,3,DKU-fbiv60-0002,2015/11/20
2015/08/25,117.0,1,DKU-6erqbc-0002,2015/11/23
2015/08/25,170.0,2,DKU-q48ni4-0002,2015/12/25
2015/08/25,387.0,2,DKU-f12y7s-0002,2016/01/02
2015/08/25,70.0,1,DKU-fdwszm-0001,2015/12/21
2015/08/25,75.0,1,DKU-g9r6ag-0001,2016/01/06
2015/08/26,230.0,3,DKU-v0thap-0001,2015/11/30
2015/08/26,211.0,2,DKU-bzxb2u-0003,2015/11/29
2015/08/26,145.0,1,DKU-jqv021-0001,2015/12/23
2015/08/26,115.0,3,DKU-nyu3r5-0001,2015/11/22
2015/08/27,195.0,2,DKU-3m5a5t-0002,2015/11/30
2015/08/27,50.0,1,DKU-1x9zmw-0001,2015/10/28
2015/08/28,185.0,1,DKU-ygebit-0001,2015/12/31
2015/08/28,150.0,1,DKU-n2u86n-0002,2015/12/02
2015/09/01,232.0,1,DKU-aj2ceu-0002,2015/11/23
2015/09/02,382.0,1,DKU-9tjhp2-0002,2015/11/23
2015/09/02,115.0,1,DKU-m2cokt-0002,2015/12/12
2015/09/02,80.0,1,DKU-9hnnzu-0002,2016/01/14
2015/09/02,185.0,2,DKU-9g6yly-0001,2015/12/14
2015/09/02,115.0,1,DKU-hht3dd-0001,2015/12/18
2015/09/02,100.0,1,DKU-3ae4jr-0001,2016/01/17
2015/09/02,130.0,2,DKU-u02sik-0001,2015/12/16
2015/09/04,50.0,3,DKU-c3d4im-0001,2015/12/15
2015/09/04,160.0,1,DKU-c5xmpo-0001,2015/12/18
2015/09/04,85.0,3,DKU-ti1r84-0002,2015/12/23
2015/09/05,100.0,2,DKU-3c40nm-0001,2015/12/04
2015/09/05,102.0,1,DKU-529e88-0002,2016/01/03
2015/09/06,167.0,2,DKU-1sgwx7-0002,2015/12/24
2015/09/06,82.0,1,DKU-2q57ux-0002,2015/12/23
2015/09/06,85.0,3,DKU-lrqc1r-0002,2015/12/28
2015/09/06,270.0,2,DKU-zfkzqe-0001,2015/12/27
2015/09/06,220.0,3,DKU-hlav31-0003,2015/11/20
2015/09/07,50.0,2,DKU-fmhzuq-0001,2015/11/23
2015/09/07,275.0,1,DKU-bwbsri-0001,2016/01/01
2015/09/08,50.0,3,DKU-6ios6g-0001,2016/01/11
2015/09/08,60.0,3,DKU-nke2n9-0001,2016/01/22
2015/09/09,75.0,2,DKU-xfl7rn-0002,2015/12/19
2015/09/09,192.0,2,DKU-y2ceww-0002,2015/12/16
2015/09/09,70.0,2,DKU-ftzb0i-0001,2015/12/25
2015/09/10,165.0,1,DKU-cgqpoe-0002,2015/12/06
2015/09/10,117.0,2,DKU-1s6gk8-0002,2015/12/10
2015/09/11,100.0,1,DKU-b81smn-0001,2015/12/23
2015/09/11,127.0,3,DKU-dg4ucf-0002,2016/02/20
2015/09/11,295.0,1,DKU-hyq0b0-0002,2015/12/21
2015/09/12,202.0,2,DKU-38b1z1-0002,2016/02/04
2015/09/12,110.0,1,DKU-n7uyjt-0002,2015/12/11
2015/09/12,150.0,2,DKU-s7zzt3-0001,2015/12/17
2015/09/12,222.0,2,DKU-ewk9h7-0002,2015/12/09
2015/09/13,82.0,2,DKU-4yo2g1-0002,2015/11/25
2015/09/14,75.0,2,DKU-pl2vtg-0001,2015/12/09
2015/09/14,180.0,2,DKU-ki9j99-0001,2015/11/30
2015/09/14,50.0,2,DKU-c5bkie-0001,2015/11/29
2015/09/14,142.0,3,DKU-cnkee5-0002,2015/12/21
2015/09/15,50.0,3,DKU-nfa1zm-0001,2015/12/11
2015/09/15,50.0,3,DKU-k3w57e-0001,2015/11/26
2015/09/16,107.0,1,DKU-cfpzo1-0002,2015/11/29
2015/09/16,50.0,1,DKU-o6rrzt-0001,2015/11/27
2015/09/16,150.0,2,DKU-gxxpl2-0001,2015/11/30
2015/09/17,55.0,2,DKU-yx1t77-0001,2016/01/21
2015/09/17,195.0,1,DKU-ym33ux-0001,2016/01/16
2015/09/17,60.0,1,DKU-n0hs62-0001,2015/12/29
2015/09/19,185.0,3,DKU-nfpjlr-0002,2015/12/27
2015/09/19,80.0,3,DKU-d7kbjc-0002,2015/12/04
2015/09/19,202.0,1,DKU-jr34gm-0002,2015/11/30
2015/09/19,50.0,3,DKU-gcwni3-0001,2015/12/29
2015/09/19,50.0,3,DKU-qbn5if-0001,2015/12/09
2015/09/20,50.0,2,DKU-6fpted-0001,2016/01/04
2015/09/21,105.0,3,DKU-5qshrm-0001,2016/01/21
2015/09/21,75.0,1,DKU-6zawlq-0002,2015/12/31
2015/09/21,70.0,1,DKU-gb15fa-0001,2015/11/22
2015/09/22,110.0,1,DKU-zbh32w-0001,2015/12/22
2015/09/23,65.0,1,DKU-phbden-0001,2015/12/16
2015/09/23,75.0,3,DKU-qzzvo3-0002,2016/01/01
2015/09/24,180.0,2,DKU-5zm1rb-0001,2016/01/12
2015/09/24,277.0,1,DKU-kllgwm-0002,2015/12/19
2015/09/24,265.0,1,DKU-ycq3se-0001,2015/12/19
2015/09/25,175.0,3,DKU-z9lp4d-0001,2016/01/14
2015/09/26,75.0,1,DKU-r3zw7i-0002,2016/01/04
2015/09/28,350.0,3,DKU-2j168e-0001,2016/01/07
2015/09/28,165.0,1,DKU-m9uu0p-0001,2016/01/13
2015/09/28,50.0,2,DKU-ktl2ji-0001,2016/01/18
2015/10/01,185.0,2,DKU-5qzbej-0001,2016/01/06
2015/10/01,333.0,2,DKU-wfm8gg-0003,2015/12/13
2015/10/01,70.0,3,DKU-a1d3rn-0001,2015/12/24
2015/10/02,75.0,2,DKU-gnz0cu-0002,2016/01/03
2015/10/03,282.0,3,DKU-9mj74v-0002,2016/01/25
2015/10/03,65.0,3,DKU-bf4lne-0001,2016/01/01
2015/10/03,50.0,2,DKU-tgeaqf-0001,2015/12/20
2015/10/03,65.0,2,DKU-oei6wc-0001,2016/01/14
2015/10/04,60.0,1,DKU-miqo1m-0001,2015/12/21
2015/10/05,75.0,3,DKU-svubat-0002,2016/01/22
2015/10/05,75.0,2,DKU-7zkyja-0001,2016/01/29
2015/10/05,90.0,1,DKU-a6531j-0002,2016/01/14
2015/10/06,50.0,1,DKU-qhhk61-0001,2015/12/29
2015/10/06,55.0,1,DKU-q110bp-0001,2016/01/19
2015/10/06,230.0,3,DKU-m5sjqa-0002,2015/11/30
2015/10/06,122.0,3,DKU-lbctpp-0002,2016/01/21
2015/10/07,148.0,2,DKU-qcwycd-0003,2015/12/18
2015/10/07,215.0,2,DKU-zgjbe4-0001,2016/01/08
2015/10/07,90.0,3,DKU-fl4czx-0002,2016/01/06
2015/10/07,75.0,2,DKU-urvwpv-0001,2015/12/22
2015/10/08,197.0,2,DKU-ilhe9f-0002,2015/12/23
2015/10/08,50.0,1,DKU-6n0gqg-0001,2016/01/31
2015/10/08,50.0,1,DKU-3pqstl-0001,2015/12/17
2015/10/08,80.0,3,DKU-d3ey64-0001,2016/01/19
2015/10/08,135.0,3,DKU-2572h6-0001,2016/02/14
2015/10/09,50.0,3,DKU-gb5dus-0001,2016/01/10
2015/10/10,80.0,2,DKU-mmpgtb-0001,2015/12/27
2015/10/10,85.0,2,DKU-g04qsv-0001,2016/01/03
2015/10/11,80.0,2,DKU-053lno-0001,2015/12/23
2015/10/11,190.0,1,DKU-h0uiz0-0002,2015/11/25
2015/10/12,200.0,3,DKU-0cca1l-0001,2016/01/28
2015/10/13,145.0,2,DKU-9638kc-0001,2016/02/21
2015/10/13,195.0,2,DKU-4kc77o-0001,2016/02/13
2015/10/13,480.0,3,DKU-8ids12-0001,2016/01/22
2015/10/13,167.0,1,DKU-6ylst0-0002,2016/01/14
2015/10/14,50.0,2,DKU-yvkbdj-0001,2015/12/01
2015/10/15,65.0,2,DKU-iyt72x-0001,2016/01/23
2015/10/15,247.0,2,DKU-hf4u92-0002,2016/02/02
2015/10/15,50.0,2,DKU-yc8iwh-0001,2016/02/16
2015/10/15,110.0,1,DKU-p3h9dh-0001,2016/01/15
2015/10/15,75.0,2,DKU-ixlbb0-0002,2016/02/01
2015/10/15,137.0,1,DKU-14wakq-0002,2016/01/16
2015/10/17,150.0,1,DKU-1i8t77-0001,2016/01/20
2015/10/17,50.0,2,DKU-4bxmmr-0001,2016/01/17
2015/10/17,55.0,3,DKU-gxpos1-0001,2016/01/10
2015/10/17,467.0,1,DKU-gwd8ud-0002,2016/01/18
2015/10/18,442.0,3,DKU-t7pcp8-0002,2016/02/09
2015/10/20,185.0,2,DKU-ga8b7p-0002,2016/01/21
2015/10/20,105.0,2,DKU-8ywlsw-0001,2016/01/20
2015/10/21,50.0,1,DKU-up59sk-0001,2016/02/19
2015/10/21,75.0,1,DKU-u738k1-0002,2016/01/06
2015/10/21,215.0,1,DKU-v8hhad-0002,2016/01/23
2015/10/21,90.0,3,DKU-s14t2v-0002,2016/01/14
2015/10/21,90.0,3,DKU-r41e5f-0002,2016/01/07
2015/10/21,105.0,1,DKU-supi8c-0001,2016/02/05
2015/10/21,180.0,2,DKU-ew4i7l-0002,2016/01/25
2015/10/22,87.0,1,DKU-ukiyxs-0002,2016/01/20
2015/10/22,50.0,3,DKU-kc8omo-0001,2015/12/28
2015/10/22,252.0,2,DKU-m5ccqa-0002,2016/01/18
2015/10/22,50.0,3,DKU-l4mun6-0001,2016/02/02
2015/10/23,270.0,1,DKU-hjk11d-0002,2016/02/03
2015/10/23,125.0,1,DKU-ewk9ts-0001,2016/03/11
2015/10/23,117.0,3,DKU-8exjey-0002,2016/02/23
2015/10/23,85.0,1,DKU-t8ep7d-0002,2016/01/06
2015/10/23,90.0,2,DKU-cod2hd-0001,2016/03/03
2015/10/24,50.0,1,DKU-utv73r-0001,2016/02/02
2015/10/24,60.0,3,DKU-t9sneu-0001,2016/02/14
2015/10/24,75.0,3,DKU-reig3u-0001,2016/01/16
2015/10/25,55.0,2,DKU-un8ubi-0001,2016/02/05
2015/10/25,105.0,2,DKU-45hkzd-0001,2016/02/11
2015/10/25,95.0,2,DKU-alhpcu-0001,2016/01/02
2015/10/25,130.0,3,DKU-1cxhy6-0001,2016/02/23
2015/10/25,175.0,2,DKU-crrkum-0001,2016/01/07
2015/10/25,170.0,2,DKU-mn9ub7-0002,2016/01/28
2015/10/25,295.0,3,DKU-jr3miq-0002,2016/02/01
2015/10/25,50.0,1,DKU-0crzfr-0001,2016/01/02
2015/10/26,115.0,3,DKU-h8dtau-0002,2015/12/20
2015/10/26,60.0,2,DKU-whu27b-0001,2016/01/02
2015/10/26,172.0,1,DKU-hmt126-0002,2016/01/28
2015/10/27,140.0,3,DKU-h5kdrz-0001,2016/01/27
2015/10/28,111.0,3,DKU-esegfi-0003,2016/02/02
2015/10/28,105.0,1,DKU-lpbyja-0001,2016/01/27
2015/10/28,55.0,2,DKU-r23ixl-0001,2016/01/15
2015/10/28,75.0,3,DKU-e2lis1-0001,2016/02/01
2015/11/01,255.0,1,DKU-lrdt9t-0002,2016/03/05
2015/11/01,110.0,2,DKU-nnwrwr-0001,2016/03/07
2015/11/01,115.0,1,DKU-h7ed61-0002,2016/03/06
2015/11/02,75.0,1,DKU-m78774-0001,2016/03/13
2015/11/04,125.0,1,DKU-xogns0-0002,2016/01/06
2015/11/04,105.0,3,DKU-jets43-0001,2016/02/04
2015/11/04,50.0,1,DKU-w07cpk-0001,2016/01/31
2015/11/04,217.0,2,DKU-e96b8m-0002,2016/01/12
2015/11/05,220.0,3,DKU-vm7yrp-0001,2016/01/02
2015/11/05,55.0,1,DKU-uki35c-0001,2016/02/22
2015/11/05,80.0,1,DKU-0xvei9-0002,2016/01/21
2015/11/05,85.0,1,DKU-1fmdig-0001,2016/01/28
2015/11/06,50.0,1,DKU-5binfz-0001,2016/01/18
2015/11/06,107.0,1,DKU-gbdv0e-0002,2016/01/01
2015/11/06,265.0,2,DKU-1dr38f-0002,2016/02/17
2015/11/06,130.0,2,DKU-jm032s-0001,2016/02/12
2015/11/06,70.0,2,DKU-ms66sq-0001,2016/02/17
2015/11/07,145.0,3,DKU-f6esi3-0001,2016/03/22
2015/11/07,105.0,2,DKU-0dxi4k-0001,2016/02/08
2015/11/08,127.0,2,DKU-xr6044-0002,2016/01/15
2015/11/08,60.0,1,DKU-nhp3xp-0001,2016/01/23
2015/11/08,107.0,2,DKU-6h6fav-0002,2016/03/16
2015/11/10,85.0,3,DKU-os68la-0001,2016/02/02
2015/11/11,75.0,3,DKU-uzl7qk-0002,2016/03/17
2015/11/11,97.0,2,DKU-hch7hw-0002,2016/01/20
2015/11/11,317.0,2,DKU-srw4ah-0002,2016/02/17
2015/11/11,167.0,1,DKU-b06yam-0002,2016/04/10
2015/11/12,227.0,3,DKU-wh7d5n-0002,2016/03/07
2015/11/12,225.0,1,DKU-2kh3sz-0001,2016/02/12
2015/11/12,152.0,3,DKU-04391n-0002,2016/03/14
2015/11/12,180.0,3,DKU-35fyjs-0001,2016/02/12
2015/11/13,70.0,2,DKU-77u9h4-0001,2016/02/22
2015/11/13,115.0,2,DKU-hwkgdm-0001,2016/02/04
2015/11/13,75.0,1,DKU-9bloup-0001,2016/03/14
2015/11/14,50.0,1,DKU-xs2h35-0001,2016/02/01
2015/11/14,50.0,3,DKU-0pkobf-0001,2016/01/04
2015/11/14,55.0,1,DKU-dslyi8-0001,2016/02/21
2015/11/15,185.0,1,DKU-n251ss-0001,2016/04/04
2015/11/15,192.0,2,DKU-c5n3yb-0002,2016/02/22
2015/11/15,332.0,1,DKU-h47t6t-0003,2016/03/03
2015/11/15,125.0,3,DKU-2xt8ko-0001,2016/02/18
2015/11/15,132.0,2,DKU-pjyno2-0002,2016/03/01
2015/11/15,165.0,3,DKU-ckyi2n-0003,2016/02/24
2015/11/16,50.0,3,DKU-60cvmv-0001,2016/02/20
2015/11/16,50.0,2,DKU-0byylf-0001,2016/01/30
2015/11/16,80.0,2,DKU-2r663q-0001,2016/02/28
2015/11/16,175.0,1,DKU-9ud75n-0001,2016/02/03
2015/11/16,185.0,2,DKU-lijfkk-0001,2016/02/29
2015/11/17,50.0,2,DKU-50k6cc-0001,2016/02/02
2015/11/18,165.0,1,DKU-q6ujdb-0002,2016/02/09
2015/11/18,175.0,1,DKU-co4tkj-0001,2016/02/04
2015/11/18,95.0,1,DKU-2yokf0-0002,2016/02/12
2015/11/18,120.0,2,DKU-xaeh4q-0003,2016/02/24
2015/11/19,180.0,3,DKU-5vk232-0001,2016/04/02
2015/11/20,125.0,1,DKU-exqknu-0001,2016/03/25
2015/11/21,75.0,3,DKU-d85aet-0001,2016/02/09
2015/11/21,145.0,1,DKU-yqezm8-0001,2016/02/02
2015/11/21,205.0,3,DKU-cs3oi5-0002,2016/03/07
2015/11/21,80.0,3,DKU-n1505v-0001,2016/02/19
2015/11/21,375.0,2,DKU-zx558r-0001,2016/01/29
2015/11/22,90.0,1,DKU-6sv69v-0001,2016/01/23
2015/11/23,90.0,1,DKU-sl1saf-0002,2016/02/17
2015/11/23,206.0,1,DKU-xs0emw-0003,2016/02/26
2015/11/23,130.0,3,DKU-vvc6zu-0001,2016/02/15
2015/11/23,225.0,1,DKU-olwhqt-0001,2016/02/24
2015/11/23,105.0,1,DKU-ap4c7a-0001,2016/02/24
2015/11/23,120.0,1,DKU-bw9rws-0001,2016/03/06
2015/11/24,510.0,2,DKU-f5py1l-0001,2016/04/02
2015/11/24,100.0,3,DKU-msph2v-0001,2016/03/08
2015/11/25,310.0,3,DKU-rz1gju-0002,2016/03/09
2015/11/25,473.0,1,DKU-76no08-0003,2016/01/26
2015/11/25,85.0,1,DKU-jyp5z4-0001,2016/03/27
2015/11/25,50.0,3,DKU-xhdhoi-0001,2016/02/18
2015/11/25,90.0,2,DKU-x06kn8-0001,2016/03/31
2015/11/25,110.0,2,DKU-dkmdkh-0001,2016/02/14
2015/11/26,182.0,1,DKU-rcg3ha-0002,2016/02/20
2015/11/26,172.0,2,DKU-rxbmi8-0002,2016/02/01
2015/11/27,90.0,2,DKU-e05tn0-0002,2016/03/28
2015/11/27,75.0,1,DKU-w3ucpq-0002,2016/03/17
2015/11/27,313.0,1,DKU-e6y6us-0003,2016/03/04
2015/11/27,92.0,2,DKU-q2o3bt-0003,2016/03/21
2015/11/27,77.0,3,DKU-r9vsf6-0002,2016/03/21
2015/11/27,160.0,1,DKU-4kcmit-0003,2016/03/24
2015/11/28,137.0,1,DKU-55pk4j-0002,2016/03/17
2015/12/01,357.0,3,DKU-zcu2yc-0003,2016/03/24
2015/12/01,80.0,2,DKU-54xue8-0001,2016/02/18
2015/12/02,320.0,2,DKU-d45mng-0002,2016/02/26
2015/12/02,332.0,1,DKU-7r6wsz-0002,2016/04/11
2015/12/03,115.0,3,DKU-1kyusz-0001,2016/03/17
2015/12/03,100.0,2,DKU-kw869w-0002,2016/02/26
2015/12/03,115.0,2,DKU-jw75fz-0001,2016/04/14
2015/12/03,237.0,1,DKU-4nu95x-0002,2016/02/11
2015/12/04,100.0,3,DKU-kbol51-0001,2016/03/17
2015/12/04,50.0,3,DKU-4uzkdv-0001,2016/02/24
2015/12/04,70.0,2,DKU-m4s364-0001,2016/04/17
2015/12/04,75.0,3,DKU-8z49wb-0001,2016/04/04
2015/12/04,127.0,3,DKU-l9ruv1-0002,2016/02/14
2015/12/05,65.0,3,DKU-hhpmg5-0001,2016/03/09
2015/12/05,210.0,1,DKU-18ipir-0001,2016/03/24
2015/12/05,95.0,2,DKU-8su1s9-0001,2016/02/07
2015/12/06,75.0,2,DKU-47q2nl-0001,2016/03/21
2015/12/07,87.0,3,DKU-3h7nq1-0003,2016/02/12
2015/12/07,140.0,2,DKU-mieiav-0001,2016/03/12
2015/12/08,75.0,1,DKU-l3in85-0002,2016/03/05
2015/12/09,75.0,2,DKU-c757x9-0002,2016/03/03
2015/12/09,75.0,1,DKU-nj1hu5-0002,2016/02/25
2015/12/10,417.0,2,DKU-opek50-0002,2016/03/30
2015/12/10,50.0,1,DKU-hhl6o7-0001,2016/02/22
2015/12/10,175.0,1,DKU-vrqpio-0001,2016/02/29
2015/12/10,95.0,1,DKU-up7cqj-0001,2016/04/08
2015/12/10,80.0,3,DKU-pt55hi-0002,2016/03/22
2015/12/11,80.0,1,DKU-52md3b-0001,2016/03/05
2015/12/11,50.0,1,DKU-yxij3l-0001,2016/03/27
2015/12/12,50.0,3,DKU-amp6ii-0001,2016/03/10
2015/12/12,197.0,1,DKU-9wkdjj-0002,2016/03/08
2015/12/12,100.0,3,DKU-xqvd0t-0001,2016/04/01
2015/12/12,165.0,1,DKU-dp92e7-0001,2016/04/02
2015/12/13,125.0,2,DKU-a08uu4-0001,2016/04/11
2015/12/13,80.0,3,DKU-5dwp1t-0001,2016/02/14
2015/12/13,75.0,2,DKU-qy4slc-0001,2016/03/18
2015/12/13,135.0,3,DKU-25cf99-0001,2016/03/03
2015/12/13,75.0,2,DKU-8f32e2-0002,2016/02/17
2015/12/13,110.0,2,DKU-hm4y7g-0001,2016/04/27
2015/12/14,75.0,1,DKU-31sv0n-0001,2016/03/12
2015/12/14,105.0,1,DKU-sib6i0-0001,2016/02/29
2015/12/14,150.0,1,DKU-e0rm31-0001,2016/04/29
2015/12/15,95.0,1,DKU-be1r0x-0001,2016/03/21
2015/12/15,90.0,3,DKU-idtpje-0001,2016/03/02
2015/12/15,110.0,2,DKU-6c6l5n-0001,2016/04/01
2015/12/15,75.0,3,DKU-pa9f4r-0002,2016/02/12
2015/12/15,75.0,2,DKU-fay1gc-0002,2016/03/10
2015/12/15,85.0,2,DKU-13e9ls-0001,2016/04/06
2015/12/16,50.0,2,DKU-avzdyx-0001,2016/03/07
2015/12/16,80.0,3,DKU-2alnwc-0002,2016/02/28
2015/12/16,110.0,3,DKU-mpsojm-0001,2016/03/20
2015/12/17,97.0,3,DKU-6xdv4s-0002,2016/01/31
2015/12/17,320.0,1,DKU-bn1bah-0002,2016/03/02
2015/12/17,97.0,2,DKU-dyb4nd-0002,2016/02/21
2015/12/18,310.0,3,DKU-wmx5n9-0001,2016/04/17
2015/12/18,50.0,3,DKU-b70u6y-0001,2016/03/16
2015/12/18,75.0,2,DKU-ueuxdr-0002,2016/04/08
2015/12/19,385.0,3,DKU-0hylyb-0002,2016/03/20
2015/12/19,240.0,3,DKU-2eljg0-0001,2016/03/21
2015/12/20,285.0,3,DKU-od50q4-0001,2016/04/20
2015/12/20,80.0,2,DKU-6szaif-0001,2016/04/15
2015/12/20,260.0,2,DKU-ylf75p-0001,2016/03/31
2015/12/21,75.0,3,DKU-sw3hrw-0002,2016/04/23
2015/12/22,225.0,2,DKU-kzlgh5-0001,2016/03/14
2015/12/22,50.0,2,DKU-qidie5-0001,2016/04/01
2015/12/22,105.0,1,DKU-6bj1uw-0001,2016/05/01
2015/12/22,270.0,2,DKU-ynvwbk-0002,2016/03/19
2015/12/23,250.0,1,DKU-7selmm-0002,2016/02/14
2015/12/24,185.0,1,DKU-n9i72s-0001,2016/03/01
2015/12/24,167.0,1,DKU-7i5t2a-0003,2016/03/13
2015/12/24,125.0,1,DKU-j57zjt-0001,2016/04/21
2015/12/24,418.0,1,DKU-ik3su5-0003,2016/02/21
2015/12/25,100.0,2,DKU-era219-0001,2016/04/12
2015/12/26,135.0,1,DKU-niil1d-0001,2016/04/04
2015/12/26,105.0,3,DKU-4twiby-0001,2016/04/04
2015/12/27,97.0,3,DKU-jbv6g4-0002,2016/02/22
2015/12/28,50.0,3,DKU-m0isyi-0001,2016/03/07
2015/12/28,135.0,1,DKU-3lx18s-0001,2016/03/28
2015/12/28,182.0,2,DKU-os03wo-0002,2016/03/23
2015/12/28,85.0,2,DKU-as766k-0002,2016/04/08
2016/01/01,370.0,3,DKU-vstd1z-0001,2016/04/09
2016/01/01,75.0,3,DKU-z3nfo9-0001,2016/04/13
2016/01/01,240.0,2,DKU-87jss3-0003,2016/03/27
2016/01/02,102.0,3,DKU-ww1313-0002,2016/03/14
2016/01/02,50.0,2,DKU-qqhnm0-0001,2016/04/17
2016/01/02,240.0,2,DKU-i0ooug-0001,2016/04/25
2016/01/02,210.0,3,DKU-dlzcba-0001,2016/03/07
2016/01/03,75.0,3,DKU-kt2n1f-0002,2016/04/11
2016/01/03,162.0,3,DKU-b96ub9-0003,2016/04/18
2016/01/03,112.0,3,DKU-8reox8-0002,2016/03/18
2016/01/04,75.0,1,DKU-ej9qqd-0002,2016/04/30
2016/01/04,55.0,1,DKU-u2khhn-0001,2016/05/07
2016/01/04,55.0,1,DKU-41jhjj-0001,2016/05/14
2016/01/04,75.0,3,DKU-vh8d0x-0001,2016/03/30
2016/01/04,50.0,3,DKU-q8khv2-0001,2016/04/10
2016/01/05,122.0,3,DKU-riowa6-0002,2016/04/05
2016/01/06,93.0,3,DKU-hs6b5u-0004,2016/04/22
2016/01/06,170.0,3,DKU-tztg9r-0001,2016/04/13
2016/01/06,107.0,1,DKU-r0tn8v-0002,2016/04/07
2016/01/06,88.0,2,DKU-njkl1q-0003,2016/04/20
2016/01/06,265.0,3,DKU-05oxs3-0002,2016/03/19
2016/01/07,165.0,3,DKU-fwc1t3-0001,2016/04/17
2016/01/07,158.0,2,DKU-yogrys-0003,2016/03/12
2016/01/07,100.0,3,DKU-t7a6el-0002,2016/04/03
2016/01/07,145.0,3,DKU-1insm3-0002,2016/03/28
2016/01/07,60.0,1,DKU-xtuygm-0001,2016/03/16
2016/01/08,60.0,1,DKU-0kr7ck-0001,2016/03/17
2016/01/08,75.0,3,DKU-ial4rw-0002,2016/03/02
2016/01/09,140.0,2,DKU-w3i41u-0001,2016/04/06
2016/01/09,109.0,2,DKU-w3jx0z-0004,2016/05/03
2016/01/09,75.0,2,DKU-cd08pf-0002,2016/03/04
2016/01/09,275.0,3,DKU-0bb2vo-0001,2016/04/22
2016/01/09,105.0,1,DKU-gslvxq-0003,2016/04/20
2016/01/09,155.0,3,DKU-5x8xz7-0001,2016/03/20
2016/01/10,290.0,1,DKU-rlw1me-0001,2016/02/18
2016/01/11,60.0,1,DKU-i1frzn-0001,2016/03/27
2016/01/11,50.0,3,DKU-o5j7mu-0001,2016/04/16
2016/01/12,75.0,1,DKU-sd5iox-0001,2016/05/04
2016/01/12,70.0,3,DKU-9mreu0-0001,2016/03/24
2016/01/12,75.0,1,DKU-d0assm-0001,2016/05/18
2016/01/12,93.0,3,DKU-egq5je-0003,2016/04/22
2016/01/13,265.0,3,DKU-t1pyf3-0001,2016/04/22
2016/01/13,50.0,2,DKU-96zjk6-0001,2016/04/19
2016/01/14,235.0,3,DKU-y217mg-0002,2016/04/23
2016/01/14,100.0,1,DKU-6jxjfp-0002,2016/05/01
2016/01/14,97.0,1,DKU-tw9r91-0002,2016/04/03
2016/01/14,85.0,1,DKU-1p1jm8-0002,2016/03/26
2016/01/15,392.0,3,DKU-aut5l4-0002,2016/05/15
2016/01/15,95.0,1,DKU-j1e5jf-0002,2016/04/03
2016/01/15,75.0,2,DKU-6pe54x-0002,2016/04/02
2016/01/15,195.0,3,DKU-vpgvxb-0001,2016/04/18
2016/01/16,65.0,2,DKU-mv6uhe-0001,2016/04/19
2016/01/16,145.0,3,DKU-ds76lu-0001,2016/03/25
2016/01/16,175.0,1,DKU-zx6nk3-0001,2016/05/09
2016/01/16,110.0,3,DKU-lgdfq1-0003,2016/03/19
2016/01/17,345.0,3,DKU-ulmgt8-0001,2016/04/28
2016/01/17,132.0,3,DKU-1q42kg-0003,2016/04/07
2016/01/17,127.0,3,DKU-nm7k7g-0002,2016/06/14
2016/01/18,137.0,3,DKU-47d5pe-0002,2016/04/13
2016/01/18,50.0,3,DKU-hsss6s-0001,2016/04/02
2016/01/19,170.0,1,DKU-iyy6x6-0001,2016/04/23
2016/01/19,310.0,3,DKU-btpg7h-0001,2016/05/14
2016/01/19,121.0,2,DKU-q97sf4-0003,2016/04/25
2016/01/19,107.0,1,DKU-ls14xe-0002,2016/05/05
2016/01/20,232.0,2,DKU-8r52oy-0002,2016/05/16
2016/01/20,175.0,3,DKU-uf3705-0002,2016/05/02
2016/01/21,100.0,2,DKU-iynmnb-0003,2016/05/02
2016/01/21,117.0,2,DKU-xziopu-0002,2016/04/19
2016/01/21,165.0,2,DKU-aan8d4-0001,2016/04/13
2016/01/22,160.0,3,DKU-jkdqkl-0001,2016/05/30
2016/01/22,145.0,1,DKU-7787t2-0001,2016/05/21
2016/01/22,165.0,3,DKU-bep7wc-0001,2016/05/30
2016/01/23,50.0,2,DKU-p9rhph-0001,2016/04/11
2016/01/23,260.0,2,DKU-45zfnv-0002,2016/04/24
2016/01/23,150.0,3,DKU-4c1zsi-0002,2016/05/14
2016/01/24,222.0,3,DKU-h1kpaw-0003,2016/04/08
2016/01/24,77.0,1,DKU-igagdi-0002,2016/04/29
2016/01/24,168.0,2,DKU-a7bi6t-0003,2016/03/27
2016/01/24,132.0,1,DKU-g1p2v7-0003,2016/04/12
2016/01/24,185.0,1,DKU-ym43g5-0002,2016/05/17
2016/01/25,95.0,2,DKU-lvzh7m-0001,2016/04/28
2016/01/25,270.0,1,DKU-8gkiwf-0002,2016/04/12
2016/01/25,323.0,3,DKU-q8xa3f-0003,2016/05/26
2016/01/25,97.0,1,DKU-6bn0l3-0002,2016/05/16
2016/01/25,480.0,1,DKU-4rftsv-0002,2016/05/08
2016/01/25,210.0,3,DKU-vibl4a-0002,2016/05/14
2016/01/25,100.0,3,DKU-kzzr67-0002,2016/04/24
2016/01/26,265.0,1,DKU-2obwtz-0001,2016/05/29
2016/01/26,50.0,3,DKU-3ucg8s-0001,2016/05/05
